code	regtype	category	numcases	phenotype
MED1140883568	logistic	MED	1162.0	oxybutynin
MED1140883656	logistic	MED	168.0	hydroxyzine
MED1140883664	logistic	MED	743.0	pizotifen
MED1140883706	logistic	MED	120.0	nedocromil
MED1140883748	logistic	MED	1560.0	selenium_product
MED1140883968	logistic	MED	233.0	carmellose
MED1140884308	logistic	MED	768.0	hydroxychloroquine
MED1140884412	logistic	MED	1350.0	sumatriptan
MED1140884444	logistic	MED	2676.0	codeine
MED1140884464	logistic	MED	1755.0	dihydrocodeine
MED1140884482	logistic	MED	63.0	methadone
MED1140884488	logistic	MED	10557.0	diclofenac
MED1140884512	logistic	MED	117.0	liothyronine
MED1140884516	logistic	MED	5953.0	thyroxine_product
MED1140884560	logistic	MED	127.0	nefopam
MED1140884600	logistic	MED	14393.0	metformin
MED1140884622	logistic	MED	220.0	oestrogen_product
MED1140884654	logistic	MED	2058.0	beclomethasone
MED1140884672	logistic	MED	207.0	fludrocortisone
MED1140884696	logistic	MED	166.0	clobetasone
MED1140884700	logistic	MED	314.0	trimovate_ointment
MED1140884704	logistic	MED	55.0	cortisone_product
MED1140888074	logistic	MED	127.0	clobetasol
MED1140888092	logistic	MED	342.0	elocon_cream
MED1140888098	logistic	MED	2321.0	fluticasone
MED1140888172	logistic	MED	1019.0	mometasone
MED1140888176	logistic	MED	113.0	mometasone_furoate_0.1%_ointment
MED1140888184	logistic	MED	81.0	mometasone_furoate_0.1%_lotion
MED1140888266	logistic	MED	5145.0	warfarin
MED1140888362	logistic	MED	159.0	pyridoxine_preparation
MED1140888366	logistic	MED	723.0	thiamine_preparation
MED1140888386	logistic	MED	1607.0	iron_product
MED1140888390	logistic	MED	222.0	ferrous_salt_product
MED1140888432	logistic	MED	95.0	potassium_product
MED1140888438	logistic	MED	99.0	glucose_product
MED1140888502	logistic	MED	433.0	amiodarone
MED1140888510	logistic	MED	884.0	verapamil
MED1140888512	logistic	MED	192.0	amiloride
MED1140888538	logistic	MED	3431.0	zinc_product
MED1140888552	logistic	MED	3820.0	enalapril
MED1140888556	logistic	MED	233.0	fosinopril
MED1140888560	logistic	MED	7214.0	perindopril
MED1140888570	logistic	MED	792.0	flecainide
MED1140888578	logistic	MED	114.0	antihypertensive
MED1140888594	logistic	MED	241.0	fluvastatin
MED1140888646	logistic	MED	4299.0	felodipine
MED1140888648	logistic	MED	2693.0	pravastatin
MED1140888676	logistic	MED	64.0	naftidrofuryl
MED1140888686	logistic	MED	54.0	hydralazine
MED1140888688	logistic	MED	1527.0	betahistine
MED1140888758	logistic	MED	253.0	penicillin_v
MED1140888762	logistic	MED	290.0	ismn_-_isosorbide_mononitrate
MED1140888770	logistic	MED	54.0	epinephrine
MED1140909354	logistic	MED	90.0	motifene_75mg_e/c+m/r_capsule
MED1140909368	logistic	MED	371.0	carvedilol
MED1140909482	logistic	MED	333.0	opticrom_allergy_eye_drops
MED1140909578	logistic	MED	388.0	losec_10mg_capsule
MED1140909674	logistic	MED	28946.0	cod_liver_oil_capsule
MED1140909702	logistic	MED	962.0	sulfasalazine
MED1140909708	logistic	MED	3868.0	furosemide
MED1140909726	logistic	MED	6330.0	vitamin_c_product
MED1140909766	logistic	MED	384.0	multivitamins_capsule
MED1140909780	logistic	MED	97.0	colestyramine
MED1140909786	logistic	MED	4641.0	beclometasone
MED1140909788	logistic	MED	421.0	sodium_cromoglicate
MED1140909790	logistic	MED	299.0	chlorphenamine
MED1140909800	logistic	MED	60.0	flupentixol
MED1140909806	logistic	MED	1740.0	dosulepin
MED1140909816	logistic	MED	73.0	trihexyphenidyl
MED1140909844	logistic	MED	67.0	ciclosporin
MED1140909872	logistic	MED	209.0	vitamin_b1_preparation
MED1140909874	logistic	MED	593.0	vitamin_b6_preparation
MED1140909876	logistic	MED	61.0	calciferol
MED1140909936	logistic	MED	330.0	indometacin
MED1140909954	logistic	MED	158.0	acyclovir
MED1140910442	logistic	MED	58.0	bzt_-_bendrofluazide
MED1140910494	logistic	MED	430.0	b12_-_hydroxocobalamin_prep
MED1140910498	logistic	MED	175.0	flu_-_influenza_vaccine
MED1140910512	logistic	MED	172.0	ismo_-_isosorbide_mononitrate
MED1140910548	logistic	MED	222.0	iron_sulphate
MED1140910566	logistic	MED	66.0	glyclizide
MED1140910640	logistic	MED	393.0	luteine
MED1140910670	logistic	MED	50.0	niacin
MED1140910698	logistic	MED	162.0	oil_of_peppermint
MED1140910706	logistic	MED	120.0	phenobarbital
MED1140910750	logistic	MED	57.0	glycerol_suppository
MED1140910766	logistic	MED	1616.0	nicorandil
MED1140910814	logistic	MED	224.0	sodium_thyroxine
MED1140910832	logistic	MED	415.0	sodium_warfarin
MED1140910884	logistic	MED	104.0	dovonex_scalp_solution
MED1140911636	logistic	MED	116.0	kalms_tablet
MED1140911638	logistic	MED	286.0	kelp+garlic_product
MED1140911640	logistic	MED	274.0	lecithin_product
MED1140911642	logistic	MED	228.0	tacrolimus
MED1140911658	logistic	MED	825.0	imigran_50mg_tablet
MED1140911680	logistic	MED	766.0	starflower_oil
MED1140911682	logistic	MED	666.0	selenium_ace_tablet
MED1140911698	logistic	MED	176.0	slozem_120mg_m/r_capsule
MED1140911728	logistic	MED	62.0	beta-carotene_product
MED1140911730	logistic	MED	825.0	flax_oil_tablet
MED1140911732	logistic	MED	6607.0	garlic_product
MED1140911734	logistic	MED	2839.0	ginkgo_forte_tablet
MED1140911736	logistic	MED	728.0	ginseng_product
MED1140911750	logistic	MED	116.0	deep_relief_ibuprofen_gel
MED1140911754	logistic	MED	374.0	anadin_tablet
MED1140912212	logistic	MED	142.0	menophase_tablet
MED1140912228	logistic	MED	124.0	b12_-_cyanocobalamin_prep
MED1140913292	logistic	MED	132.0	synalar_1:10_cream
MED1140916282	logistic	MED	2031.0	venlafaxine
MED1140916288	logistic	MED	248.0	efexor_37.5mg_tablet
MED1140916342	logistic	MED	50.0	beta-blocker
MED1140916356	logistic	MED	4898.0	losartan
MED1140916682	logistic	MED	7930.0	evening_primrose_oil
MED1140916790	logistic	MED	785.0	evorel_25_patch
MED1140916950	logistic	MED	60.0	nizoral_20mg/ml_shampoo
MED1140916980	logistic	MED	269.0	zantac_75_tablet
MED1140917034	logistic	MED	241.0	airomir_100micrograms_cfc-free_inhaler
MED1140917056	logistic	MED	389.0	kliofem_tablet
MED1140917128	logistic	MED	57.0	imedeen_tablet
MED1140917306	logistic	MED	98.0	bicalutamide
MED1140917310	logistic	MED	55.0	casodex_50mg_tablet
MED1140917394	logistic	MED	96.0	diclomax_sr_75mg_m/r_capsule
MED1140917428	logistic	MED	167.0	angitil_sr_90_m/r_capsule
MED1140917432	logistic	MED	78.0	rapitil_2%_eye_drops
MED1140917450	logistic	MED	102.0	oestrogel_1.25g_gel
MED1140921024	logistic	MED	61.0	betacap_scalp_application
MED1140921088	logistic	MED	107.0	tridestra_tablet
MED1140921600	logistic	MED	8716.0	citalopram
MED1140921814	logistic	MED	848.0	mirena_52mg_intrauterine_system
MED1140921822	logistic	MED	747.0	mirena_20mcg/24hrs_intrauterine_system
MED1140921828	logistic	MED	608.0	dicloflex_25mg_e/c_tablet
MED1140921938	logistic	MED	54.0	diethylamine_salicylate_10%_cream_bp
MED1140922174	logistic	MED	6088.0	alendronate_sodium
MED1140922562	logistic	MED	801.0	femoston_1/10_tablet
MED1140922714	logistic	MED	146.0	dorzolamide
MED1140922718	logistic	MED	86.0	trusopt_2%_ophthalmic_solution
MED1140922804	logistic	MED	961.0	premique_0.625mg/5mg_tablet
MED1140922806	logistic	MED	179.0	premique_cycle_10mg_tablet
MED1140923018	logistic	MED	521.0	anastrozole
MED1140923022	logistic	MED	903.0	arimidex_1mg_tablet
MED1140923276	logistic	MED	289.0	co-amilozide
MED1140923336	logistic	MED	740.0	co-tenidone
MED1140923346	logistic	MED	12034.0	co-codamol
MED1140923348	logistic	MED	409.0	co-proxamol
MED1140923350	logistic	MED	3271.0	co-dydramol
MED1140923402	logistic	MED	492.0	co-amilofruse
MED1140923484	logistic	MED	283.0	topiramate
MED1140923572	logistic	MED	175.0	adipine_mr_10_m/r_tablet
MED1140923598	logistic	MED	64.0	fematrix_40_patch
MED1140923670	logistic	MED	869.0	gtn_-_glyceryl_trinitrate
MED1140923688	logistic	MED	351.0	zoton_15mg_capsule
MED1140923738	logistic	MED	211.0	femseven_50_patch
MED1140923788	logistic	MED	60.0	monomax_sr_40_m/r_capsule
MED1140923852	logistic	MED	861.0	elleste-solo_1mg_tablet
MED1140923920	logistic	MED	91.0	volsaid_retard_75mg_m/r_tablet
MED1140925778	logistic	MED	56.0	paracodol_capsule
MED1140925800	logistic	MED	1622.0	movicol_oral_powder
MED1140925806	logistic	MED	60.0	aceclofenac
MED1140925978	logistic	MED	234.0	mycophenolate
MED1140926430	logistic	MED	192.0	climesse_tablet
MED1140926592	logistic	MED	754.0	estraderm_mx_25_patch
MED1140926606	logistic	MED	3314.0	salbutamol_100micrograms_spacehaler
MED1140926732	logistic	MED	1422.0	meloxicam
MED1140926778	logistic	MED	77.0	diltiazem_hcl+hydrochlorothiazide_150mg/12.5mg_m/r_capsule
MED1140926780	logistic	MED	373.0	adizem-xl_plus_m/r_capsule
MED1140926922	logistic	MED	381.0	antihistamine_60mg_tablet
MED1140926934	logistic	MED	4405.0	tamsulosin
MED1140926940	logistic	MED	217.0	flomax_mr_400micrograms_m/r_capsule
MED1140927086	logistic	MED	434.0	arthrotec_50_tablet
MED1140927320	logistic	MED	155.0	dermol_500_lotion
MED1140927328	logistic	MED	1032.0	terbinafine
MED1140927692	logistic	MED	69.0	topamax_25mg_tablet
MED1140927730	logistic	MED	315.0	epaderm_ointment
MED1140928004	logistic	MED	164.0	zimovane_ls_3.75mg_tablet
MED1140928142	logistic	MED	65.0	lamivudine
MED1140928212	logistic	MED	77.0	plendil_2.5mg_m/r_tablet
MED1140928274	logistic	MED	341.0	ropinirole
MED1140928284	logistic	MED	453.0	moxonidine
MED1140928338	logistic	MED	66.0	requip_0.25mg_tablet
MED1140928384	logistic	MED	99.0	ritonavir
MED1140928878	logistic	MED	164.0	zumenon_1mg_tablet
MED1140928880	logistic	MED	81.0	geltears_gel
MED1140928916	logistic	MED	600.0	olanzapine
MED1140929012	logistic	MED	921.0	pantoprazole
MED1141145630	logistic	MED	139.0	nitromin_400micrograms_cfc-free_spray
MED1141145638	logistic	MED	223.0	nasobec_aqueous_50micrograms_nasal_spray
MED1141145660	logistic	MED	2413.0	valsartan
MED1141145668	logistic	MED	509.0	diovan_40mg_capsule
MED1141145812	logistic	MED	1143.0	minerals_-_magnesium
MED1141145880	logistic	MED	70.0	cacit_d3_granules
MED1141145896	logistic	MED	369.0	letrozole
MED1141145900	logistic	MED	112.0	femara_2.5mg_tablet
MED1141146138	logistic	MED	3788.0	lipitor_10mg_tablet
MED1141146188	logistic	MED	1102.0	latanoprost
MED1141146198	logistic	MED	1440.0	xalatan_0.005%_eye_drops
MED1141146234	logistic	MED	15983.0	atorvastatin
MED1141146378	logistic	MED	111.0	natrilix_sr_1.5mg_m/r_tablet
MED1141146428	logistic	MED	1631.0	fexofenadine
MED1141146508	logistic	MED	215.0	nasacort_55micrograms_aqueous_nasal_spray
MED1141146606	logistic	MED	922.0	calcium_carbonate+cholecalciferol_1.25g/200iu_tablet
MED1141146612	logistic	MED	315.0	calceos_chewable_tablet
MED1141150620	logistic	MED	445.0	zolmitriptan
MED1141150624	logistic	MED	462.0	zomig_2.5mg_tablet
MED1141150750	logistic	MED	147.0	brimonidine_tartrate
MED1141150754	logistic	MED	108.0	alphagan_0.2%_eye_drops
MED1141150944	logistic	MED	2567.0	nasonex_0.05%_aqueous_nasal_spray
MED1141151016	logistic	MED	423.0	losartan_potassium+hydrochlorothiazide_50mg/12.5mg_tablet
MED1141151018	logistic	MED	134.0	cozaar-comp_50mg/12.5mg_tablet
MED1141151284	logistic	MED	364.0	naratriptan
MED1141151288	logistic	MED	344.0	naramig_2.5mg_tablet
MED1141151368	logistic	MED	99.0	sandrena_0.5mg_gel
MED1141151474	logistic	MED	88.0	viazem_xl_120mg_m/r_capsule
MED1141151718	logistic	MED	578.0	evorel_conti_patch
MED1141151946	logistic	MED	169.0	cipramil_10mg_tablet
MED1141151978	logistic	MED	60.0	reboxetine
MED1141152098	logistic	MED	77.0	rinatec_0.03%_aqueous_nasal_spray
MED1141152228	logistic	MED	82.0	elleste-solo_mx_40_patch
MED1141152590	logistic	MED	495.0	glimepiride
MED1141152732	logistic	MED	1430.0	mirtazapine
MED1141152736	logistic	MED	63.0	zispin_30mg_tablet
MED1141152848	logistic	MED	307.0	quetiapine
MED1141152860	logistic	MED	72.0	seroquel_25mg_tablet
MED1141152998	logistic	MED	3794.0	irbesartan
MED1141153006	logistic	MED	463.0	aprovel_75mg_tablet
MED1141153026	logistic	MED	1284.0	lercanidipine
MED1141153032	logistic	MED	213.0	zanidip_10mg_tablet
MED1141153172	logistic	MED	74.0	asmasal_100micrograms_spacehaler
MED1141153186	logistic	MED	63.0	tizanidine
MED1141153236	logistic	MED	102.0	oxis_6micrograms_turbohaler
MED1141153242	logistic	MED	137.0	balsalazide_disodium
MED1141153248	logistic	MED	67.0	colazide_750mg_capsule
MED1141153270	logistic	MED	58.0	asmabec_50micrograms_spacehaler
MED1141153490	logistic	MED	103.0	amisulpride
MED1141156644	logistic	MED	996.0	elleste_duet_conti_tablet
MED1141156836	logistic	MED	5653.0	candesartan_cilexetil
MED1141156846	logistic	MED	569.0	amias_2mg_tablet
MED1141157056	logistic	MED	71.0	mizolastine_product
MED1141157060	logistic	MED	54.0	mizollen_10mg_m/r_tablet
MED1141157126	logistic	MED	948.0	montelukast_product
MED1141157132	logistic	MED	377.0	singulair_10mg_tablet
MED1141157178	logistic	MED	187.0	senna_product
MED1141157252	logistic	MED	462.0	glyceryl_trinitrate_product
MED1141157254	logistic	MED	89.0	isosorbide_mononitrate_product
MED1141157264	logistic	MED	305.0	salmeterol_product
MED1141157294	logistic	MED	358.0	hydrocortisone_product
MED1141157324	logistic	MED	116.0	loratadine_product
MED1141157332	logistic	MED	83.0	sumatriptan_product
MED1141157364	logistic	MED	105.0	metronidazole_product
MED1141157402	logistic	MED	198.0	prednisolone_product
MED1141157412	logistic	MED	99.0	ibuprofen_product
MED1141157418	logistic	MED	150.0	budesonide_product
MED1141157458	logistic	MED	278.0	hypromellose_product
MED1141157470	logistic	MED	85.0	fentanyl_product
MED1141157486	logistic	MED	801.0	salbutamol_product
MED1141157494	logistic	MED	156.0	ispaghula_husk_product
MED1141162526	logistic	MED	100.0	benadryl_allergy_relief_8mg_capsule
MED1141162544	logistic	MED	100.0	lipantil_micro_67mg_capsule
MED1141162764	logistic	MED	1003.0	tolterodine_l-tartrate
MED1141162824	logistic	MED	770.0	detrusitol_1mg_tablet
MED1141163114	logistic	MED	90.0	modafinil
MED1141163146	logistic	MED	73.0	beclo-aqua_50_nasal_spray
MED1141164060	logistic	MED	221.0	pramipexole
MED1141164068	logistic	MED	135.0	mirapexin_0.088mg_tablet
MED1141164086	logistic	MED	915.0	salmeterol+fluticasone_propionate
MED1141164276	logistic	MED	419.0	nebivolol
MED1141164280	logistic	MED	67.0	nebilet_5mg_tablet
MED1141164616	logistic	MED	118.0	protium_20mg_e/c_tablet
MED1141164828	logistic	MED	3799.0	adcal-d3_1.5g/10micrograms_chewable_tablet
MED1141164872	logistic	MED	162.0	sinemet-62.5_tablet
MED1141165512	logistic	MED	91.0	kapake_capsule
MED1141165518	logistic	MED	68.0	efavirenz
MED1141165852	logistic	MED	61.0	abacavir
MED1141166006	logistic	MED	808.0	telmisartan
MED1141166086	logistic	MED	163.0	rennie_duo_oral_suspension
MED1141166200	logistic	MED	175.0	implanon_68mg_subdermal_implant
MED1141166294	logistic	MED	208.0	leflunomide
MED1141166746	logistic	MED	81.0	capsaicin_0.025%_cream
MED1141167014	logistic	MED	70.0	nevirapine
MED1141167038	logistic	MED	58.0	rozex_0.75%_cream
MED1141167096	logistic	MED	58.0	loperamide_hydrochloride+simethicone
MED1141167140	logistic	MED	81.0	exorex_lotion
MED1141167206	logistic	MED	138.0	oestrogel_0.06%_gel
MED1141167334	logistic	MED	610.0	colofac-100_tablet
MED1141167594	logistic	MED	1918.0	qvar_50_inhaler
MED1141167708	logistic	MED	160.0	beclomist_50micrograms_nasal_spray
MED1141167744	logistic	MED	80.0	neoral_10mg_capsule
MED1141167848	logistic	MED	132.0	asasantin_retard_m/r_capsule
MED1141167932	logistic	MED	392.0	rizatriptan
MED1141167940	logistic	MED	247.0	maxalt_5mg_tablet
MED1141168108	logistic	MED	201.0	isotard_25xl_m/r_tablet
MED1141168122	logistic	MED	280.0	solpadol_capsule
MED1141168318	logistic	MED	3418.0	clopidogrel
MED1141168322	logistic	MED	236.0	plavix_75mg_tablet
MED1141168326	logistic	MED	1012.0	kliovance_1mg/0.5mg_tablet
MED1141168374	logistic	MED	63.0	dermol_200_shower_emollient
MED1141168554	logistic	MED	659.0	migraleve_tablet
MED1141168574	logistic	MED	325.0	raloxifene_hydrochloride
MED1141168578	logistic	MED	145.0	evista_60mg_tablet
MED1141168584	logistic	MED	894.0	rabeprazole_sodium
MED1141168590	logistic	MED	299.0	pariet_10mg_e/c_tablet
MED1141168648	logistic	MED	106.0	solpadeine_tablet
MED1141168650	logistic	MED	127.0	solpadeine_capsule
MED1141168660	logistic	MED	87.0	repaglinide
MED1141168680	logistic	MED	603.0	orlistat
MED1141168684	logistic	MED	480.0	xenical_120mg_capsule
MED1141168714	logistic	MED	54.0	propiverine_hydrochloride
MED1141168752	logistic	MED	450.0	peptac_liquid
MED1141168936	logistic	MED	971.0	sildenafil
MED1141168944	logistic	MED	148.0	viagra_25mg_tablet
MED1141168946	logistic	MED	166.0	viagra_50mg_tablet
MED1141168948	logistic	MED	160.0	viagra_100mg_tablet
MED1141169516	logistic	MED	108.0	dorzolamide+timolol
MED1141169520	logistic	MED	477.0	cosopt_2%/0.5%_eye_drops
MED1141169700	logistic	MED	58.0	entacapone
MED1141169844	logistic	MED	219.0	dexamethasone+hypromellose_0.1%/0.5%_eye_drops
MED1141171038	logistic	MED	128.0	oxycodone_hydrochloride
MED1141171048	logistic	MED	74.0	oxycontin_10mg_m/r_tablet
MED1141171100	logistic	MED	221.0	exemestane
MED1141171104	logistic	MED	81.0	aromasin_25mg_tablet
MED1141171152	logistic	MED	475.0	cardicor_1.25mg_tablet
MED1141171336	logistic	MED	289.0	eprosartan
MED1141171344	logistic	MED	70.0	teveten_300mg_tablet
MED1141171496	logistic	MED	224.0	trospium
MED1141171502	logistic	MED	62.0	regurin_20mg_tablet
MED1141171646	logistic	MED	1135.0	pioglitazone
MED1141171652	logistic	MED	91.0	actos_15mg_tablet
MED1141171932	logistic	MED	220.0	levetiracetam
MED1141171940	logistic	MED	150.0	keppra_250mg_tablet
MED1141171948	logistic	MED	1585.0	adcal_600mg_chewable_tablet
MED1141172214	logistic	MED	67.0	supralip_160mg_m/r_tablet
MED1141172436	logistic	MED	147.0	indivina_1mg/2.5mg_tablet
MED1141172492	logistic	MED	146.0	micardis_20mg_tablet
MED1141172628	logistic	MED	64.0	almogran_12.5mg_tablet
MED1141172682	logistic	MED	129.0	irbesartan+hydrochlorothiazide_150mg/12.5mg_tablet
MED1141172686	logistic	MED	154.0	coaprovel_150mg/12.5mg_tablet
MED1141172698	logistic	MED	143.0	monomax_xl_60mg_m/r_tablet
MED1141172728	logistic	MED	112.0	almotriptan
MED1141172838	logistic	MED	139.0	depakote_250mg_e/c_tablet
MED1141172918	logistic	MED	422.0	celluvisc_1%_single-use_eye_drops
MED1141172924	logistic	MED	680.0	desloratadine
MED1141172928	logistic	MED	584.0	neoclarityn_5mg_tablet
MED1141173328	logistic	MED	159.0	ursodeoxycholic_acid
MED1141173342	logistic	MED	90.0	folinic_acid
MED1141173346	logistic	MED	73.0	cortisone
MED1141173348	logistic	MED	427.0	hydroxocobalamin
MED1141173814	logistic	MED	72.0	zoledronic_acid
MED1141173872	logistic	MED	95.0	cetraben_cream
MED1141173888	logistic	MED	74.0	xismox_xl_60_m/r_tablet
MED1141174032	logistic	MED	287.0	doublebase_gel
MED1141174388	logistic	MED	56.0	calcitriol
MED1141174424	logistic	MED	92.0	solaraze_3%_gel
MED1141174500	logistic	MED	53.0	sibutramine
MED1141174508	logistic	MED	148.0	reductil_10mg_capsule
MED1141174520	logistic	MED	3134.0	symbicort_100/6_turbohaler
MED1141175684	logistic	MED	996.0	risedronate_sodium
MED1141175690	logistic	MED	417.0	actonel_5mg_tablet
MED1141176284	logistic	MED	197.0	brinzolamide
MED1141176288	logistic	MED	240.0	azopt_10mg/ml_eye_drops
MED1141176570	logistic	MED	644.0	fosamax_5mg_tablet
MED1141176662	logistic	MED	521.0	celecoxib
MED1141176668	logistic	MED	412.0	celebrex_100mg_capsule
MED1141176670	logistic	MED	196.0	celebrex_200mg_capsule
MED1141176732	logistic	MED	421.0	carbomers
MED1141176832	logistic	MED	5969.0	seretide_50_evohaler
MED1141177526	logistic	MED	1701.0	esomeprazole
MED1141177532	logistic	MED	868.0	nexium_20mg_tablet
MED1141177600	logistic	MED	759.0	rosiglitazone
MED1141177606	logistic	MED	72.0	avandia_4mg_tablet
MED1141177686	logistic	MED	59.0	fersamal_tablet
MED1141177826	logistic	MED	87.0	micropirin_75mg_e/c_tablet
MED1141178036	logistic	MED	127.0	eltroxin_25micrograms_tablet
MED1141178052	logistic	MED	189.0	zapain_caplet
MED1141178054	logistic	MED	70.0	zapain_capsule
MED1141178816	logistic	MED	63.0	aranesp_10micrograms/0.4ml_prefilled_syringe
MED1141179072	logistic	MED	53.0	pulvinal_beclomethasone_diprop_100mcg_breath-act_dry_pdr_inh
MED1141179764	logistic	MED	161.0	tenofovir
MED1141179824	logistic	MED	92.0	yasmin_tablet
MED1141179830	logistic	MED	101.0	piriteze_10mg_tablet
MED1141179846	logistic	MED	93.0	protopic_0.03%_ointment
MED1141179914	logistic	MED	323.0	bimatoprost
MED1141179920	logistic	MED	365.0	lumigan_0.3mg/ml_eye_drops
MED1141179974	logistic	MED	589.0	cozaar_25mg_tablet
MED1141179982	logistic	MED	63.0	betamethasone+calcipotriol
MED1141179992	logistic	MED	602.0	dovobet_ointment
MED1141180036	logistic	MED	1061.0	fybogel_orange_s/f_granules
MED1141180140	logistic	MED	445.0	etoricoxib
MED1141180148	logistic	MED	189.0	arcoxia_60mg_tablet
MED1141180150	logistic	MED	132.0	arcoxia_90mg_tablet
MED1141180152	logistic	MED	78.0	arcoxia_120mg_tablet
MED1141180212	logistic	MED	892.0	escitalopram
MED1141180226	logistic	MED	428.0	amoxicillin
MED1141180314	logistic	MED	473.0	ibandronic_acid
MED1141180342	logistic	MED	348.0	beclometasone_dipropionate+salbutamol
MED1141180392	logistic	MED	275.0	cefalexin
MED1141180592	logistic	MED	109.0	perindopril+indapamide
MED1141180598	logistic	MED	102.0	coversyl_plus_4mg/1.25mg_tablet
MED1141180644	logistic	MED	67.0	cefradine
MED1141180662	logistic	MED	145.0	zirtek_allergy_10mg_tablet
MED1141180936	logistic	MED	297.0	calcium_carbonate+colecalciferol_1.25g/5micrograms_tablet
MED1141181562	logistic	MED	56.0	benadryl_one_a_day_10mg_tablet
MED1141181594	logistic	MED	224.0	estriol_product
MED1141181700	logistic	MED	925.0	estradiol_product
MED1141181868	logistic	MED	658.0	omacor_1g_capsule
MED1141182628	logistic	MED	1266.0	tiotropium
MED1141182632	logistic	MED	725.0	spiriva_18micrograms_inhalation_capsule
MED1141182800	logistic	MED	1258.0	cerazette_75micrograms_tablet
MED1141184722	logistic	MED	68.0	latanoprost+timolol
MED1141184726	logistic	MED	269.0	xalacom_0.005%/0.5%_eye_drops
MED1141184748	logistic	MED	302.0	levocetirizine
MED1141184752	logistic	MED	76.0	xyzal_5mg_tablet
MED1141185316	logistic	MED	207.0	travoprost
MED1141185326	logistic	MED	348.0	travatan_40micrograms/ml_eye_drops
MED1141185986	logistic	MED	113.0	cetraben_emollient_cream
MED1141186750	logistic	MED	58.0	biotene_oralbalance_oral_gel
MED1141187230	logistic	MED	134.0	care_cetirizine_hayfever_relief_10mg_tablet
MED1141187304	logistic	MED	118.0	codipar_caplet
MED1141187776	logistic	MED	303.0	nurofen_200mg_tablet
MED1141187790	logistic	MED	57.0	micardisplus_40mg/12.5mg_tablet
MED1141187810	logistic	MED	649.0	tadalafil
MED1141187814	logistic	MED	298.0	cialis_10mg_tablet
MED1141187818	logistic	MED	187.0	cialis_20mg_tablet
MED1141188146	logistic	MED	663.0	simvador_10mg_tablet
MED1141188152	logistic	MED	57.0	felotens_xl_5mg_m/r_tablet
MED1141188210	logistic	MED	122.0	berocca_effervescent_tablet
MED1141188426	logistic	MED	69.0	gavilast-p_75mg_tablet
MED1141188442	logistic	MED	33045.0	glucosamine_product
MED1141188588	logistic	MED	54.0	adalimumab
MED1141188594	logistic	MED	130.0	humira_40mg_injection_solution_0.8ml_prefilled_syringe
MED1141188658	logistic	MED	197.0	asacol_mr_400mg_e/c_tablet
MED1141188836	logistic	MED	117.0	felendil_xl_5mg_m/r_tablet
MED1141189090	logistic	MED	216.0	rosiglitazone_1mg_/_metformin_500mg_tablet
MED1141189094	logistic	MED	205.0	avandamet_1mg_/_500mg_tablet
MED1141189134	logistic	MED	88.0	stalevo_50mg_/_12.5mg_/_200mg_tablet
MED1141189380	logistic	MED	81.0	emtricitabine
MED1141189776	logistic	MED	53.0	monomil_xl_60mg_m/r_tablet
MED1141190158	logistic	MED	452.0	cipralex_5mg_tablet
MED1141190160	logistic	MED	168.0	vascalpha_5mg_m/r_tablet
MED1141190244	logistic	MED	74.0	rhinolast_0.1%_nasal_spray
MED1141190960	logistic	MED	168.0	tramacet_325mg/37.5mg_tablet
MED1141191044	logistic	MED	20969.0	levothyroxine_sodium
MED1141191312	logistic	MED	104.0	calfovit_d3_powder_for_oral_suspension
MED1141191748	logistic	MED	300.0	respiratory_mometasone
MED1141192000	logistic	MED	386.0	dutasteride
MED1141192004	logistic	MED	108.0	avodart_500micrograms_capsule
MED1141192248	logistic	MED	135.0	vardenafil
MED1141192410	logistic	MED	3148.0	rosuvastatin
MED1141192414	logistic	MED	337.0	crestor_10mg_tablet
MED1141192666	logistic	MED	56.0	frovatriptan
MED1141192736	logistic	MED	2993.0	ezetimibe
MED1141192740	logistic	MED	966.0	ezetrol_10mg_tablet
MED1141192916	logistic	MED	977.0	rino_clenil_50micrograms_nasal_spray
MED1141193272	logistic	MED	192.0	testogel_50mg_gel_5g_sachet
MED1141193282	logistic	MED	599.0	olmesartan
MED1141193290	logistic	MED	74.0	lyrinel_xl_5mg_m/r_tablet
MED1141193346	logistic	MED	305.0	olmetec_10mg_tablet
MED1141194224	logistic	MED	196.0	allergy_relief_antihistamine_4mg_tablet
MED1141194386	logistic	MED	368.0	telfast_30_tablet
MED1141194794	logistic	MED	28408.0	bendroflumethiazide
MED1141194800	logistic	MED	117.0	bendroflumethiazide+potassium_2.5mg/7.7mmol_m/r_tablet
MED1141194810	logistic	MED	90.0	atenolol+bendroflumethiazide
MED1141194852	logistic	MED	96.0	dicycloverine
MED1141195044	logistic	MED	206.0	hydroxycarbamide
MED1141195224	logistic	MED	140.0	formoterol
MED1141195232	logistic	MED	352.0	budesonide+formoterol
MED1141195280	logistic	MED	68.0	novolizer_budesonide_200micrograms/dose_cartridge+inhaler
MED1141195836	logistic	MED	98.0	dermol_cream
MED1141195974	logistic	MED	67.0	aripiprazole
MED1141199858	logistic	MED	295.0	cardioplen_xl_5mg_m/r_tablet
MED1141200004	logistic	MED	1129.0	pregabalin
MED1141200072	logistic	MED	153.0	lyrica_25mg_capsule
MED1141200108	logistic	MED	173.0	cymalon_cranberry_1.5g/5ml_liquid
