GBE_ID	BETA	SE	Z_STAT	P	AIC	LOCUS	BY_ADJ_P	u95_BETA	l95_BETA	OR	CI	GBE_NAME
HC204	0.0111471460565539	0.0200860766188776	0.5549688108865141	0.5789159938445689	29237.0889508471	DQA1	1.0	0.050515856229554	-0.028221564116446194	1.0112095069892248	1.01 [0.97, 1.05]	bursitis
HC204	0.0355022841693885	0.0195647814817257	1.8146016198826	0.0695851533886804	29234.655530931603	DQB1	1.0	0.07384925587357087	-0.0028446875347938744	1.036140014844666	1.04 [1.0, 1.08]	bursitis
HC204	0.017674927816736997	0.0198230074982941	0.8916370443918801	0.372587507657569	29236.8963235683	DRB1	1.0	0.056528022513393436	-0.02117816687991944	1.017832053717933	1.02 [0.98, 1.06]	bursitis
HC204	0.0157537854334607	0.0204238927390438	0.7713409796431479	0.4405048484000621	29236.8077184272	DRB3	1.0	0.05578461520198655	-0.02427704433506515	1.0158785305194216	1.02 [0.98, 1.06]	bursitis
HC204	0.0236903422615897	0.0209051162311505	1.13323178879479	0.257116927970388	29234.856775157798	DRB4	1.0	0.06466437007464468	-0.01728368555146528	1.023973187570771	1.02 [0.98, 1.07]	bursitis
HC204	0.0186742279043051	0.020835400635412	0.896274001689519	0.370106440867054	29235.545505911006	DRB5	1.0	0.05951161314971262	-0.022163157341102423	1.0188496817515509	1.02 [0.98, 1.06]	bursitis
HC204	-0.00487640472399311	0.0203428810710447	-0.2397106244176	0.8105545979589559	29237.8063020333	C	1.0	0.034995642175254506	-0.044748451623240725	0.9951354656347935	1.0 [0.96, 1.04]	bursitis
HC204	-0.00483355027059857	0.0204374798968557	-0.23650422141049895	0.8130414319729949	29237.584209782402	B	1.0	0.0352239103272386	-0.04489101086843574	0.9951781125350251	1.0 [0.96, 1.04]	bursitis
HC204	0.0108512735369556	0.0200982071048806	0.5399125146003929	0.589257366937768	29236.2728575084	A	1.0	0.050243759462521576	-0.028541212388610376	1.0109103621411024	1.01 [0.97, 1.05]	bursitis
HC202	-0.00828231891665135	0.0286537224338329	-0.289048619626188	0.772544171616884	16305.1872681009	DPA1	1.0	0.047878977053661134	-0.06444361488696383	0.9917518849923014	0.99 [0.94, 1.05]	trapped_nerve/compressed_nerve
HC202	-0.0191135295248354	0.0296498861387459	-0.644640908076142	0.519159918354066	16302.6810274009	DPB1	1.0	0.039000247307106564	-0.07722730635677737	0.9810679757389803	0.98 [0.93, 1.04]	trapped_nerve/compressed_nerve
HC202	-0.0465767989657179	0.0296746387002347	-1.56958268089544	0.116512230312933	16300.637678076499	DQA1	1.0	0.011585492886742113	-0.10473909081817791	0.9544912538139851	0.95 [0.9, 1.01]	trapped_nerve/compressed_nerve
HC202	0.0217794550697966	0.0280689758512196	0.7759262463026491	0.437792534589616	16305.879895251	DQB1	1.0	0.07679464773818702	-0.033235737598593815	1.0220183586455165	1.02 [0.97, 1.08]	trapped_nerve/compressed_nerve
HC202	-0.0489259880127347	0.0304660326148039	-1.6059192423026898	0.10829165504460303	16299.4982561581	DRB1	1.0	0.010787435912280943	-0.10863941193775034	0.9522516051241313	0.95 [0.9, 1.01]	trapped_nerve/compressed_nerve
HC202	0.016986689071783998	0.0288626060121559	0.58853622104081	0.556172429098837	16305.9934405912	DRB3	1.0	0.07355739685560957	-0.03958401871204156	1.017131783266979	1.02 [0.96, 1.08]	trapped_nerve/compressed_nerve
HC202	-0.0267821979641788	0.0295123403836782	-0.907491497319226	0.364146943808874	16305.2869707663	DRB4	1.0	0.031061989187830465	-0.08462638511618806	0.9735732646730288	0.97 [0.92, 1.03]	trapped_nerve/compressed_nerve
HC202	-0.0362380812905369	0.0285148809541839	-1.27084806521768	0.20378270546583	16304.7362425429	DRB5	1.0	0.01965108537966355	-0.09212724796073735	0.9644106580141858	0.96 [0.91, 1.02]	trapped_nerve/compressed_nerve
HC202	-0.0053775863638420105	0.0290046241820771	-0.185404448962486	0.852911819150351	16306.1099482037	B	1.0	0.05147147703302911	-0.062226649760713126	0.9946368469699519	0.99 [0.94, 1.05]	trapped_nerve/compressed_nerve
HC232	0.0957079041233926	0.0456499089066918	2.0965628719877403	0.036032288849541	7599.162046891809	DRB5	1.0	0.18518172558050852	0.006234082666276675	1.1004375837640585	1.1 [1.01, 1.2]	abnormal_smear_(cervix)
HC232	-0.033682602954394	0.0438217323601629	-0.768627827799294	0.44211428073944703	7604.32899308146	DRB4	1.0	0.052207992471525286	-0.11957319838031329	0.9668783402692311	0.97 [0.89, 1.05]	abnormal_smear_(cervix)
HC232	0.033753267847227	0.0426425908237043	0.79153886279499	0.428629607235803	7604.681060513241	DRB3	1.0	0.11733274586168743	-0.04982621016723343	1.0343293729293612	1.03 [0.95, 1.12]	abnormal_smear_(cervix)
HC255	-0.0197610497800603	0.0287743381638946	-0.686759489219324	0.492234302078665	16769.4054123328	C	1.0	0.03663665302117311	-0.07615875258129372	0.9804329199808591	0.98 [0.93, 1.04]	subarachnoid_haemorrhage
HC255	-0.0592113086661822	0.0309579470983965	-1.91263679332436	0.0557945659977218	16765.4964664778	B	1.0	0.001466267646674943	-0.11988888497903934	0.9425075880921919	0.94 [0.89, 1.0]	subarachnoid_haemorrhage
HC255	0.0177350200418586	0.0274364850957395	0.6464027728031609	0.518018545151873	16762.4566318629	A	1.0	0.07151053082950802	-0.03604049074579081	1.017893219348612	1.02 [0.96, 1.07]	subarachnoid_haemorrhage
HC254	0.0122529328487148	0.0300673442544727	0.40751629891263297	0.683628825675391	13856.192725814699	DPA1	1.0	0.07118492758748128	-0.046679061890051686	1.012328307569611	1.01 [0.95, 1.07]	uterine_polyps
HC254	0.00214737179628946	0.0307890947534209	0.0697445577236682	0.944396976171197	13856.2434428002	DPB1	1.0	0.06249399751299443	-0.05819925392041551	1.0021496790503204	1.0 [0.94, 1.06]	uterine_polyps
HC254	-0.00436042390429399	0.0299404767958522	-0.14563642169179	0.884208414158798	13854.782388085	DQA1	1.0	0.05432291061557632	-0.0630437584241643	0.995649068941396	1.0 [0.94, 1.06]	uterine_polyps
HC254	0.0012527686379442	0.030137251518109	0.0415687753473945	0.96684246537968	13855.5462256945	DQB1	1.0	0.06032178161343784	-0.05781624433754944	1.0012535536803655	1.0 [0.94, 1.06]	uterine_polyps
HC254	0.0135561416869116	0.0296613769632287	0.4570300867595341	0.647649420234644	13853.54941178	DRB1	1.0	0.07169244053483985	-0.044580157161016654	1.0136484427862955	1.01 [0.96, 1.07]	uterine_polyps
HC254	0.0098620896815839	0.0302542329321392	0.325973879546203	0.744444117774647	13848.2304367941	DRB3	1.0	0.06916038622857673	-0.049436206865408935	1.009910880348769	1.01 [0.95, 1.07]	uterine_polyps
HC254	-0.0365719343624241	0.0309174125634176	-1.18289117135556	0.236852281050854	13853.5677536129	DRB4	1.0	0.024026194261874398	-0.0971700629867226	0.964088740293047	0.96 [0.91, 1.02]	uterine_polyps
HC254	-0.0367107094820429	0.0298310180064388	-1.230622081825	0.218464242465052	13851.1999532503	DRB5	1.0	0.02175808581057715	-0.09517950477466294	0.9639549580458281	0.96 [0.91, 1.02]	uterine_polyps
HC254	-0.0203184261603397	0.0303621465974156	-0.6692025577028591	0.50336627491464	13855.5260962998	C	1.0	0.039191381170594876	-0.07982823349127427	0.9798866020952999	0.98 [0.92, 1.04]	uterine_polyps
HC254	-0.0278473809017831	0.0309412790730754	-0.900007424903629	0.3681162993920461	13855.0806369205	B	1.0	0.03279752608144468	-0.08849228788501089	0.9725367831622022	0.97 [0.92, 1.03]	uterine_polyps
HC254	-0.00271019487887231	0.0299772086112643	-0.0904085138151897	0.9279625913555408	13852.835775588701	A	1.0	0.05604513399920572	-0.06146552375695034	0.9972934743837144	1.0 [0.94, 1.06]	uterine_polyps
HC253	0.0069880542569294895	0.0283611920548857	0.246394941489269	0.805376521667272	16706.9692545778	DPA1	1.0	0.06257599068450546	-0.04859988217064648	1.0070125276820732	1.01 [0.95, 1.06]	meniere's_disease
HC253	0.0401002618903641	0.0286111562903807	1.4015603383302	0.16104657762675	16704.732172853797	DPB1	1.0	0.09617812821951027	-0.015977604438782073	1.0409151330796422	1.04 [0.98, 1.1]	meniere's_disease
HC253	0.00430125125432789	0.0279905977319075	0.15366771712148	0.8778717403956909	16707.0062672453	DQA1	1.0	0.05916282280886659	-0.050560320300210806	1.004310514912516	1.0 [0.95, 1.06]	meniere's_disease
HC253	0.0045122701377424785	0.0281783977087683	0.16013224685016	0.8727768996191929	16706.9511407378	DQB1	1.0	0.059741929646928336	-0.050717389371443385	1.0045224657580034	1.0 [0.95, 1.06]	meniere's_disease
HC253	0.00309445421219526	0.0282648495406798	0.10948065397417403	0.912821265418118	16705.5095350679	DRB1	1.0	0.058493559311927665	-0.05230465088753715	1.0030992469780207	1.0 [0.95, 1.06]	meniere's_disease
HC253	0.00499348401776453	0.02835890083647	0.176081719335992	0.8602297423896329	16706.9666144336	DRB3	1.0	0.06057692965724573	-0.05058996162171667	1.0050059722370042	1.01 [0.95, 1.06]	meniere's_disease
HC253	-0.0637551552755868	0.0290657763688186	-2.19347849053097	0.0282729226516194	16702.2161331573	DRB4	1.0	-0.006786233592702348	-0.12072407695847125	0.9382346932248349	0.94 [0.89, 0.99]	meniere's_disease
HC253	0.0147777647306105	0.0287604213259756	0.513822957011538	0.607375775979788	16706.703441377198	DRB5	1.0	0.07114819052952268	-0.04159266106830167	1.01488749575595	1.01 [0.96, 1.07]	meniere's_disease
HC253	-0.00825504435694274	0.0284767769877481	-0.289886891360437	0.7719027704266579	16702.0276201808	C	1.0	0.047559438539043535	-0.06406952725292901	0.991778934957191	0.99 [0.94, 1.05]	meniere's_disease
HC253	-0.00855650056572253	0.0283781335741265	-0.301517382860015	0.763019996795727	16706.686815225	B	1.0	0.04706464123956541	-0.06417764237101047	0.991480002099358	0.99 [0.94, 1.05]	meniere's_disease
HC253	-0.0436611939836655	0.0293271871006878	-1.48876173612441	0.136550121604424	16704.747312075	A	1.0	0.013820092733682586	-0.10114248070101359	0.9572782341615382	0.96 [0.9, 1.01]	meniere's_disease
HC255	0.00456489173838124	0.0287125194708554	0.158986108586354	0.873679818365529	16765.791507243703	DRB5	1.0	0.06084142990125782	-0.05171164642449534	1.0045753267288313	1.0 [0.95, 1.06]	subarachnoid_haemorrhage
HC240	-0.0387023024198394	0.0236078948336667	-1.63937965212582	0.101134216663459	21811.6618904619	DPA1	1.0	0.00756917145414733	-0.08497377629382613	0.9620370626264516	0.96 [0.92, 1.01]	fracture_finger
HC255	0.0121454271048578	0.0291842827126422	0.416163289824374	0.677290520303807	16769.3586608453	DRB4	1.0	0.06934662122163651	-0.04505576701192092	1.0122194823116533	1.01 [0.96, 1.07]	subarachnoid_haemorrhage
HC255	0.000418235150714331	0.0281369786240384	0.0148642523528457	0.988140479260336	16769.8719533822	DRB1	1.0	0.0555667132538296	-0.054730242952400934	1.0004183226232293	1.0 [0.95, 1.06]	subarachnoid_haemorrhage
HC259	-0.00394596623856514	0.0226106986595861	-0.174517660775254	0.8614586524444521	24246.9884942575	DPB1	1.0	0.040371003134223614	-0.0482629356113539	0.9960618088560972	1.0 [0.95, 1.04]	aortic_stenosis
HC259	0.0101373127495199	0.021745266181317	0.466184808454063	0.641083222326756	24245.600754439398	DQA1	1.0	0.05275803446490122	-0.03248340896586142	1.0101888693723418	1.01 [0.97, 1.05]	aortic_stenosis
HC259	-0.00480948756463124	0.0220101712001261	-0.218512047039584	0.8270301729191899	24247.315581633105	DQB1	1.0	0.03833044798761592	-0.0479494231168784	0.9952020595014454	1.0 [0.95, 1.04]	aortic_stenosis
HC259	0.000217211281056957	0.0218762868736564	0.0099290744499481	0.99207787496266	24247.303710452597	DRB1	1.0	0.0430947335534235	-0.04266031099130958	1.0002172348731353	1.0 [0.96, 1.04]	aortic_stenosis
HC259	-0.00348069212954217	0.0221526016525214	-0.15712340176288	0.875147594710241	24244.933639605297	DRB3	1.0	0.03993840710939977	-0.04689979136848411	0.9965253584571958	1.0 [0.95, 1.04]	aortic_stenosis
HC259	-0.0369941490375099	0.0227190353817163	-1.6283327357851598	0.103454351793708	24242.2071441646	DRB4	1.0	0.007535160310654043	-0.08152345838567385	0.9636817737984692	0.96 [0.92, 1.01]	aortic_stenosis
HC259	0.0287192142590779	0.0224709913233787	1.27805728931943	0.201229227042652	24244.8145835362	DRB5	1.0	0.07276235725290016	-0.015323928734744353	1.0291355873040928	1.03 [0.98, 1.08]	aortic_stenosis
HC259	-0.0145893824785091	0.0223090831484086	-0.6539660272658829	0.513133693209037	24246.70074272	C	1.0	0.02913642049237175	-0.05831518544938995	0.9855165268857226	0.99 [0.94, 1.03]	aortic_stenosis
HC259	-0.00649799522984098	0.0220713464673008	-0.294408646045583	0.768445660938236	24247.4519756697	B	1.0	0.03676184384606859	-0.04975783430575055	0.9935230710868563	0.99 [0.95, 1.04]	aortic_stenosis
HC259	-0.00648678433863028	0.0220460798788979	-0.294237541289112	0.7685763958350559	24247.192725007597	A	1.0	0.0367235322240096	-0.04969710090127016	0.9935342094283569	0.99 [0.95, 1.04]	aortic_stenosis
HC256	-0.0157175579477283	0.0401740490428543	-0.391236589843411	0.695622364622138	9111.79027960805	DPA1	1.0	0.06302357817626614	-0.09445869407172272	0.9844053182526008	0.98 [0.91, 1.07]	fracture_toe
HC256	-0.0339343388611118	0.0419580481600386	-0.8087682899756851	0.418648439119537	9110.07311739689	DPB1	1.0	0.048303435532563846	-0.11617211325478745	0.9666349729069946	0.97 [0.89, 1.05]	fracture_toe
HC256	-0.0319950841555849	0.0410257022101973	-0.7798790132014429	0.435462092578329	9110.47541051995	DQA1	1.0	0.04841529217640181	-0.1124054604875716	0.9685113431185723	0.97 [0.89, 1.05]	fracture_toe
HC256	-0.00238236625920125	0.0403424433694164	-0.0590535936900472	0.952909420964856	9112.308971013399	DQB1	1.0	0.07668882274485489	-0.0814535552632574	0.9976204693230498	1.0 [0.92, 1.08]	fracture_toe
HC256	-0.0314997065844843	0.0423244725605624	-0.7442433343832259	0.456729275918656	9111.38324161214	DRB1	1.0	0.051456259634218	-0.1144556728031866	0.9689912407707626	0.97 [0.89, 1.05]	fracture_toe
HC256	-0.0322808945856322	0.0407975697881608	-0.791245526467607	0.428800729392633	9109.82765215702	DRB3	1.0	0.047682342199162966	-0.11224413137042737	0.9682345720290061	0.97 [0.89, 1.05]	fracture_toe
HC256	-0.0251795697683188	0.0412252582779493	-0.610780158090287	0.541345130945716	9110.88942458649	DRB4	1.0	0.05562193645646184	-0.10598107599309943	0.9751347915770308	0.98 [0.9, 1.06]	fracture_toe
HC256	-0.0327090015567071	0.040165081607958	-0.8143641254354229	0.415436383858774	9111.49205685268	DRB5	1.0	0.04601455839489059	-0.11143256150830479	0.9678201527733002	0.97 [0.89, 1.05]	fracture_toe
HC256	0.00430094025531001	0.03968329784638	0.108381623723905	0.913692977406162	9111.62076900809	C	1.0	0.08208020403421482	-0.07347832352359479	1.0043102025729809	1.0 [0.93, 1.09]	fracture_toe
HC256	-0.0104417710776834	0.0407324719034653	-0.256350046774231	0.7976805561935251	9112.40801002175	B	1.0	0.06939387385310859	-0.0902774160084754	0.9896125549628244	0.99 [0.91, 1.07]	fracture_toe
HC256	-0.0840533040018433	0.0435077785175721	-1.93191440394723	0.0533700716373996	9106.53425106503	A	1.0	0.0012219418925980136	-0.1693285498962846	0.9193822480359294	0.92 [0.84, 1.0]	fracture_toe
HC255	-0.0211792280242045	0.0280256129756551	-0.7557097160587409	0.449823257418908	16766.8090959762	DPA1	1.0	0.0337509734080795	-0.07610942945648849	0.9790434768158077	0.98 [0.93, 1.03]	subarachnoid_haemorrhage
HC255	0.024412945843862003	0.028791229698564	0.8479299460099009	0.396476985981554	16769.1539765127	DPB1	1.0	0.08084375605304744	-0.03201786436532343	1.0247133816655045	1.02 [0.97, 1.08]	subarachnoid_haemorrhage
HC255	0.00151328955087557	0.0279735534728108	0.0540971511662409	0.956857761965894	16767.688747628	DQA1	1.0	0.05634145435758473	-0.053314875255833595	1.0015144351513101	1.0 [0.95, 1.06]	subarachnoid_haemorrhage
HC255	-0.00460656254486773	0.0285472165480275	-0.16136643434632994	0.871804801694465	16769.689770666202	DQB1	1.0	0.051345981889266167	-0.060559106979001624	0.9954040313909202	1.0 [0.94, 1.05]	subarachnoid_haemorrhage
HC255	-0.00737864894136455	0.0284332479342506	-0.259507776193105	0.795243482950366	16769.7856226437	DRB3	1.0	0.04835051700976662	-0.06310781489249573	0.9926485064576352	0.99 [0.94, 1.05]	subarachnoid_haemorrhage
HC240	-0.0347066789621683	0.0256622214352898	-1.3524425018966202	0.17623380077429	21811.237578719098	DPB1	1.0	0.015591275050999706	-0.08500463297533631	0.965888690183469	0.97 [0.92, 1.02]	fracture_finger
HC240	-0.0248136471523054	0.0243853527261758	-1.01756359364324	0.308885396166783	21815.452065022	DQA1	1.0	0.022981644190999163	-0.07260893849560995	0.9754916807438567	0.98 [0.93, 1.02]	fracture_finger
HC240	-0.0239105167256884	0.0246557708425414	-0.969773643597986	0.332159333063039	21815.2304889764	DQB1	1.0	0.024414794125692748	-0.07223582757706955	0.9763730749086836	0.98 [0.93, 1.02]	fracture_finger
HC234	0.0233756966133782	0.0235690997613836	0.991794207247482	0.321297924022058	21853.0738827756	DQA1	1.0	0.06957113214569006	-0.02281973891893366	1.023651049545738	1.02 [0.98, 1.07]	allergy_or_anaphylactic_reaction_to_food
HC234	-0.0136554050731759	0.0247535748328958	-0.551653858699584	0.58118552850107	21853.3279696728	DQB1	1.0	0.03486160159929987	-0.06217241174565167	0.9864374070280978	0.99 [0.94, 1.04]	allergy_or_anaphylactic_reaction_to_food
HC234	-0.00499352615699202	0.0245057672789977	-0.20376942701449904	0.838533685263114	21851.4680225878	DRB1	1.0	0.043037777709843475	-0.05302483002382752	0.9950189207681145	1.0 [0.95, 1.04]	allergy_or_anaphylactic_reaction_to_food
HC234	0.0135389800979156	0.0242340549956226	0.558675801485189	0.576382997063958	21853.3319574574	DRB3	1.0	0.06103772788933589	-0.03395976769350469	1.013631047117603	1.01 [0.97, 1.06]	allergy_or_anaphylactic_reaction_to_food
HC234	-0.00946323009679535	0.0248877249732995	-0.3802368479621129	0.7037696089849971	21853.784668128603	DRB4	1.0	0.03931671085087167	-0.058243171044462375	0.9905814053556541	0.99 [0.94, 1.04]	allergy_or_anaphylactic_reaction_to_food
HC234	-0.0514969890144727	0.0237750847206716	-2.16600654085989	0.0303106871189099	21848.4378200724	DRB5	1.0	-0.004897822961956365	-0.09809615506698904	0.9498065098115488	0.95 [0.91, 1.0]	allergy_or_anaphylactic_reaction_to_food
HC234	0.00933088255789017	0.0236621439086009	0.394338002250865	0.6933315098715029	21853.758749188102	C	1.0	0.05570868461874793	-0.03704691950296759	1.0093745509584402	1.01 [0.96, 1.06]	allergy_or_anaphylactic_reaction_to_food
HC234	0.0113247413445166	0.0235552513044432	0.4807735310546401	0.630677464283013	21852.9943307758	B	1.0	0.057493033901225274	-0.03484355121219207	1.0113891089805709	1.01 [0.97, 1.06]	allergy_or_anaphylactic_reaction_to_food
HC234	0.0121449014568644	0.0238220352486383	0.5098179618199761	0.610179000706677	21852.4136522771	A	1.0	0.05883609054419547	-0.03454628763046667	1.0122189502406533	1.01 [0.97, 1.06]	allergy_or_anaphylactic_reaction_to_food
HC233	0.0353747946354113	0.0328377171763858	1.07726107894156	0.28136364504153	13376.486687344199	DPA1	1.0	0.09973672030112746	-0.028987131030304862	1.0360079262571733	1.04 [0.97, 1.1]	mania/bipolar_disorder/manic_depression
HC233	0.0264498770915986	0.0330288557832143	0.8008111835663628	0.4232409636294861	13376.7472011471	DPB1	1.0	0.09118643442669863	-0.03828668024350143	1.0268027796301695	1.03 [0.96, 1.1]	mania/bipolar_disorder/manic_depression
HC233	-0.0166132160258936	0.0326125491328614	-0.50941175920387	0.610463635541898	13377.400895422099	DQA1	1.0	0.04730738027451475	-0.08053381232630194	0.983524022405906	0.98 [0.92, 1.05]	mania/bipolar_disorder/manic_depression
HC233	-0.0586313533736976	0.0341909221513269	-1.71482223012877	0.0863778245215336	13365.514283743301	DQB1	1.0	0.00838285404290312	-0.12564556079029832	0.9430543588920971	0.94 [0.88, 1.01]	mania/bipolar_disorder/manic_depression
